MYear,Com_Name,Class,Order,Family,IUCN Classification
2021/6,Black_Vulture,Aves,Columiformes,Columbidae,LC
2021/6,Black_Vulture,Aves,Columiformes,Columbidae,LC
2021/6,Black_Vulture,Aves,Passeriformes,Passeridae,LC
2021/6,Black_Vulture,Aves,Passeriformes,Passeridae,LC
2021/6,Black_Vulture,Aves,Passeriformes,Passeridae,LC
2021/6,Black_Vulture,Aves,Columbiformes,Columbidae,LC
2021/6,Black_Vulture,Aves,Columbiformes,Columbidae,LC
2021/6,Black_Vulture,Aves,Columbiformes,Columbidae,LC
2021/6,Black_Vulture,Aves,Charadriiformes,Charadriidae,LC
2021/6,Black_Vulture,Aves,Columiformes,Columbidae,LC
2021/6,Black_Vulture,Aves,Columiformes,Columbidae,LC
2021/6,Black_Vulture,Aves,Passeriformes,Turdidae,LC
2021/6,Black_Vulture,Aves,Pelecaniformes,Threskiornithidae,LC
2021/6,Black_Vulture,Aves,Pelecaniformes,Threskiornithidae,LC
